YEAR,STATE,STATE_ABR,CANDIDATE,PARTY,WRITEIN,VOTES,TOTALVOTES
1980,California,CA,"Anderson, John B.",independent,FALSE,739618,8582938
1980,California,CA,"Clark, Edward """"Ed""""",libertarian,FALSE,148390,8582938
1980,California,CA,"Commoner, Barry",citizens,FALSE,61046,8582938
1980,California,CA,"Smith, Maureen",peace & freedom,FALSE,18106,8582938
1980,California,CA,"Rarick, John",american independent party,FALSE,9841,8582938
1980,Colorado,CO,"Reagan, Ronald",republican,FALSE,652264,1184450
1980,Colorado,CO,"Carter, Jimmy",democrat,FALSE,368009,1184450
1980,Colorado,CO,"Anderson, John B.",national unity campaign,FALSE,130633,1184450
1980,Colorado,CO,"Clark, Edward """"Ed""""",libertarian,FALSE,25744,1184450
1980,Colorado,CO,"Commoner, Barry",citizens,FALSE,5614,1184450
1980,Colorado,CO,"Bubar, Benjamin """"Ben""""",statesman,FALSE,1180,1184450
1980,Colorado,CO,"Pulley, Andrew",socialist workers,FALSE,519,1184450
1980,Colorado,CO,"Hall, Gus",communist party use,FALSE,487,1184450
1980,Connecticut,CT,"Reagan, Ronald",republican,FALSE,677210,1406285
1980,Connecticut,CT,"Carter, Jimmy",democrat,FALSE,541732,1406285
1980,Connecticut,CT,"Anderson, John B.",anderson coalition,FALSE,171807,1406285
1980,Connecticut,CT,"Clark, Edward """"Ed""""",libertarian,FALSE,8570,1406285
1980,Connecticut,CT,"Commoner, Barry",citizens,FALSE,6130,1406285
1980,Connecticut,CT,,,TRUE,836,1406285
1980,Delaware,DE,"Reagan, Ronald",republican,FALSE,111252,235668
1980,Delaware,DE,"Carter, Jimmy",democrat,FALSE,105754,235668
1980,Delaware,DE,"Anderson, John B.",independent,FALSE,16288,235668
1980,Delaware,DE,"Clark, Edward """"Ed""""",libertarian,FALSE,1974,235668
1980,Delaware,DE,"Greaves, Percy L, Jr.",american,FALSE,400,235668
1980,District of Columbia,DC,"Carter, Jimmy",democrat,FALSE,130231,173889
1980,District of Columbia,DC,"Reagan, Ronald",republican,FALSE,23313,173889
1980,District of Columbia,DC,"Anderson, John B.",independent,FALSE,16131,173889
1980,District of Columbia,DC,"Commoner, Barry",citizens,FALSE,1826,173889
1980,District of Columbia,DC,"Clark, Edward """"Ed""""",libertarian,FALSE,1104,173889
1980,District of Columbia,DC,,,TRUE,690,173889
1980,District of Columbia,DC,"Hall, Gus",communist party use,FALSE,369,173889
1980,District of Columbia,DC,"Deberry, Clifton",socialist workers,FALSE,173,173889
1980,District of Columbia,DC,"Griswold, Deirdre",workers world,FALSE,52,173889
1980,Florida,FL,"Reagan, Ronald",republican,FALSE,2046951,3686927
1980,Florida,FL,"Carter, Jimmy",democrat,FALSE,1419475,3686927
1980,Florida,FL,"Anderson, John B.",independent,FALSE,189692,3686927
1980,Florida,FL,"Clark, Edward """"Ed""""",libertarian,FALSE,30524,3686927
1980,Florida,FL,,,TRUE,285,3686927
1980,Georgia,GA,"Carter, Jimmy",democrat,FALSE,890955,1596805
1980,Georgia,GA,"Reagan, Ronald",republican,FALSE,654168,1596805
1980,Georgia,GA,"Anderson, John B.",independent,FALSE,36055,1596805
1980,Georgia,GA,"Clark, Edward """"Ed""""",libertarian,FALSE,15627,1596805
1980,Hawaii,HI,"Carter, Jimmy",democrat,FALSE,135879,303287
1980,Hawaii,HI,"Reagan, Ronald",republican,FALSE,130112,303287
1980,Hawaii,HI,"Anderson, John B.",independent,FALSE,32021,303287
1980,Hawaii,HI,"Clark, Edward """"Ed""""",libertarian,FALSE,3269,303287
1980,Hawaii,HI,"Commoner, Barry",citizens,FALSE,1548,303287
1980,Hawaii,HI,"Hall, Gus",communist party use,FALSE,458,303287
1980,Idaho,ID,"Reagan, Ronald",republican,FALSE,290699,437431
1980,Idaho,ID,"Carter, Jimmy",democrat,FALSE,110192,437431
1980,Idaho,ID,"Anderson, John B.",independent,FALSE,27058,437431
1980,Idaho,ID,"Clark, Edward """"Ed""""",libertarian,FALSE,8425,437431
1980,Idaho,ID,"Rarick, John",american independent party,FALSE,1057,437431
1980,Illinois,IL,"Reagan, Ronald",republican,FALSE,2358049,4749721
1980,Illinois,IL,"Carter, Jimmy",democrat,FALSE,1981413,4749721
1980,Illinois,IL,"Anderson, John B.",independent,FALSE,346754,4749721
1980,Illinois,IL,"Clark, Edward """"Ed""""",libertarian,FALSE,38939,4749721
1980,Illinois,IL,"Commoner, Barry",citizens,FALSE,10692,4749721
1980,Illinois,IL,"Hall, Gus",communist party use,FALSE,9711,4749721
1980,Illinois,IL,"Griswold, Deirdre",workers world,FALSE,2257,4749721
1980,Illinois,IL,"Deberry, Clifton",socialist workers,FALSE,1302,4749721
1980,Illinois,IL,,,TRUE,604,4749721
1980,Indiana,IN,"Reagan, Ronald",republican,FALSE,1255656,2242033
1980,Indiana,IN,"Carter, Jimmy",democrat,FALSE,844197,2242033
1980,Indiana,IN,"Anderson, John B.",independent,FALSE,111639,2242033
1980,Indiana,IN,"Clark, Edward """"Ed""""",libertarian,FALSE,19627,2242033
1980,Indiana,IN,"Commoner, Barry",citizens,FALSE,4852,2242033
1980,Indiana,IN,"Greaves, Percy L, Jr.",american,FALSE,4750,2242033
1980,Indiana,IN,"Hall, Gus",communist party use,FALSE,702,2242033
1980,Indiana,IN,"Deberry, Clifton",socialist workers,FALSE,610,2242033
1980,Iowa,IA,"Reagan, Ronald",republican,FALSE,676026,1317661
1980,Iowa,IA,"Carter, Jimmy",democrat,FALSE,508672,1317661
1980,Iowa,IA,"Anderson, John B.",nominated by petition,FALSE,115633,1317661
1980,Iowa,IA,"Clark, Edward """"Ed""""",libertarian,FALSE,13123,1317661
1980,Iowa,IA,"Commoner, Barry",citizens,FALSE,2273,1317661
1980,Iowa,IA,"McReynolds, David",socialist,FALSE,534,1317661
1980,Iowa,IA,,,TRUE,519,1317661
1980,Iowa,IA,"Hall, Gus",communist party use,FALSE,298,1317661
1980,Iowa,IA,"Deberry, Clifton",socialist workers,FALSE,244,1317661
1980,Iowa,IA,"Greaves, Percy L, Jr.",american,FALSE,189,1317661
1980,Iowa,IA,"Bubar, Benjamin """"Ben""""",statesman,FALSE,150,1317661
1980,Kansas,KS,"Reagan, Ronald",republican,FALSE,566812,979795
1980,Kansas,KS,"Carter, Jimmy",democrat,FALSE,326150,979795
1980,Kansas,KS,"Anderson, John B.",independent,FALSE,68231,979795
1980,Kansas,KS,"Clark, Edward """"Ed""""",libertarian,FALSE,14470,979795
1980,Kansas,KS,"Shelton, Frank, Jr.",american,FALSE,1555,979795
1980,Kansas,KS,"Hall, Gus",communist party use,FALSE,967,979795
1980,Kansas,KS,"Bubar, Benjamin """"Ben""""",statesman,FALSE,821,979795
1980,Kansas,KS,"Rarick, John",american independent party,FALSE,789,979795
1980,Kentucky,KY,"Reagan, Ronald",republican,FALSE,635274,1295627
1980,Kentucky,KY,"Carter, Jimmy",democrat,FALSE,617417,1295627
1980,Kentucky,KY,"Anderson, John B.",independent,FALSE,31127,1295627
1980,Kentucky,KY,"Clark, Edward """"Ed""""",libertarian,FALSE,5531,1295627
1980,Kentucky,KY,"McCormack, Ellen",respect for life,FALSE,4233,1295627
1980,Kentucky,KY,"Commoner, Barry",citizens,FALSE,1304,1295627
1980,Kentucky,KY,"Pulley, Andrew",socialist workers,FALSE,393,1295627
1980,Kentucky,KY,"Hall, Gus",communist party use,FALSE,348,1295627
1980,Louisiana,LA,"Reagan, Ronald",republican,FALSE,792853,1548591
1980,Louisiana,LA,"Carter, Jimmy",democrat,FALSE,708453,1548591
1980,Louisiana,LA,"Anderson, John B.",independent,FALSE,26345,1548591
1980,Louisiana,LA,"Rarick, John",american independent party,FALSE,10333,1548591
1980,Louisiana,LA,"Clark, Edward """"Ed""""",libertarian,FALSE,8240,1548591
1980,Louisiana,LA,"Commoner, Barry",citizens,FALSE,1584,1548591
1980,Louisiana,LA,"Deberry, Clifton",socialist workers,FALSE,783,1548591
1980,Maine,ME,"Reagan, Ronald",republican,FALSE,238522,523011
1980,Maine,ME,"Carter, Jimmy",democrat,FALSE,220974,523011
1980,Maine,ME,"Anderson, John B.",independent,FALSE,53327,523011
1980,Maine,ME,"Clark, Edward """"Ed""""",libertarian,FALSE,5119,523011
1980,Maine,ME,"Commoner, Barry",citizens,FALSE,4394,523011
1980,Maine,ME,"Hall, Gus",communist party use,FALSE,591,523011
1980,Maine,ME,,,TRUE,84,523011
1980,Maryland,MD,"Carter, Jimmy",democrat,FALSE,726161,1540496
1980,Maryland,MD,"Reagan, Ronald",republican,FALSE,680606,1540496
1980,Maryland,MD,"Anderson, John B.",independent,FALSE,119537,1540496
1980,Maryland,MD,"Clark, Edward """"Ed""""",libertarian,FALSE,14192,1540496
1980,Massachusetts,MA,"Reagan, Ronald",republican,FALSE,1057631,2524090
1980,Massachusetts,MA,"Carter, Jimmy",democrat,FALSE,1053802,2524090
1980,Massachusetts,MA,"Anderson, John B.",independent,FALSE,382539,2524090
1980,Massachusetts,MA,"Clark, Edward """"Ed""""",libertarian,FALSE,22038,2524090
1980,Massachusetts,MA,"Deberry, Clifton",socialist workers,FALSE,3735,2524090
1980,Massachusetts,MA,,,TRUE,2289,2524090
1980,Massachusetts,MA,"Commoner, Barry",citizens,FALSE,2056,2524090
1980,Michigan,MI,"Reagan, Ronald",republican,FALSE,1915225,3909725
1980,Michigan,MI,"Carter, Jimmy",democrat,FALSE,1661532,3909725
1980,Michigan,MI,"Anderson, John B.",independent,FALSE,275223,3909725
1980,Michigan,MI,"Clark, Edward """"Ed""""",libertarian,FALSE,41597,3909725
1980,Michigan,MI,"Commoner, Barry",citizens,FALSE,11930,3909725
1980,Michigan,MI,"Hall, Gus",communist party use,FALSE,3262,3909725
1980,Michigan,MI,,,TRUE,956,3909725
1980,Minnesota,MN,"Carter, Jimmy",democrat,FALSE,954173,2051916
1980,Minnesota,MN,"Reagan, Ronald",republican,FALSE,873268,2051916
1980,Minnesota,MN,"Anderson, John B.",independent,FALSE,174997,2051916
1980,Minnesota,MN,"Clark, Edward """"Ed""""",libertarian,FALSE,31593,2051916
1980,Minnesota,MN,"Commoner, Barry",citizens,FALSE,8406,2051916
1980,Minnesota,MN,,american,FALSE,6136,2051916
1980,Minnesota,MN,"Hall, Gus",communist party use,FALSE,1117,2051916
1980,Minnesota,MN,"Deberry, Clifton",socialist workers,FALSE,711,2051916
1980,Minnesota,MN,"Griswold, Deirdre",workers world,FALSE,698,2051916
1980,Minnesota,MN,"McReynolds, David",socialist,FALSE,536,2051916
1980,Minnesota,MN,,,TRUE,281,2051916
1980,Mississippi,MS,"Reagan, Ronald",republican,FALSE,441089,891750
1980,Mississippi,MS,"Carter, Jimmy",democrat,FALSE,429281,891750
1980,Mississippi,MS,"Anderson, John B.",independent,FALSE,12036,891750
1980,Mississippi,MS,"Clark, Edward """"Ed""""",libertarian,FALSE,4702,891750
1980,Mississippi,MS,"Griswold, Deirdre",workers world,FALSE,2402,891750
1980,Mississippi,MS,"Pulley, Andrew",socialist workers,FALSE,2240,891750
1980,Missouri,MO,"Reagan, Ronald",republican,FALSE,1074181,2099824
1980,Missouri,MO,"Carter, Jimmy",democrat,FALSE,931182,2099824
1980,Missouri,MO,"Anderson, John B.",independent,FALSE,77920,2099824
1980,Missouri,MO,"Clark, Edward """"Ed""""",libertarian,FALSE,14422,2099824
1980,Missouri,MO,"Deberry, Clifton",socialist workers,FALSE,1515,2099824
1980,Missouri,MO,,,TRUE,604,2099824
1980,Montana,MT,"Reagan, Ronald",republican,FALSE,206814,363952
1980,Montana,MT,"Carter, Jimmy",democrat,FALSE,118032,363952
1980,Montana,MT,"Anderson, John B.",independent,FALSE,29281,363952
1980,Montana,MT,"Clark, Edward """"Ed""""",libertarian,FALSE,9825,363952
1980,Nebraska,NE,"Reagan, Ronald",republican,FALSE,419214,639533
1980,Nebraska,NE,"Carter, Jimmy",democrat,FALSE,166424,639533
1980,Nebraska,NE,"Anderson, John B.",independent,FALSE,44854,639533
1980,Nebraska,NE,"Clark, Edward """"Ed""""",libertarian,FALSE,9041,639533
1980,Nevada,NV,"Reagan, Ronald",republican,FALSE,155017,243692
1980,Nevada,NV,"Carter, Jimmy",democrat,FALSE,66666,243692
1980,Nevada,NV,"Anderson, John B.",independent,FALSE,17651,243692
1980,Nevada,NV,"Clark, Edward """"Ed""""",libertarian,FALSE,4358,243692
1980,New Hampshire,NH,"Reagan, Ronald",republican,FALSE,221705,383990
1980,New Hampshire,NH,"Carter, Jimmy",democrat,FALSE,108864,383990
1980,New Hampshire,NH,"Anderson, John B.",independent,FALSE,49693,383990
1980,New Hampshire,NH,"Clark, Edward """"Ed""""",libertarian,FALSE,2064,383990
1980,New Hampshire,NH,"Commoner, Barry",citizens,FALSE,1320,383990
1980,New Hampshire,NH,"Hall, Gus",communist party use,FALSE,129,383990
1980,New Hampshire,NH,"Griswold, Deirdre",workers world,FALSE,76,383990
1980,New Hampshire,NH,"Deberry, Clifton",socialist workers,FALSE,71,383990
1980,New Hampshire,NH,,,TRUE,68,383990
1980,New Jersey,NJ,"Reagan, Ronald",republican,FALSE,1546557,2975684
1980,New Jersey,NJ,"Carter, Jimmy",democrat,FALSE,1147364,2975684
1980,New Jersey,NJ,"Anderson, John B.",independent,FALSE,234632,2975684
1980,New Jersey,NJ,"Clark, Edward """"Ed""""",libertarian,FALSE,20652,2975684
1980,New Jersey,NJ,"Commoner, Barry",citizens,FALSE,8203,2975684
1980,New Jersey,NJ,"McCormack, Ellen",right-to-life,FALSE,3927,2975684
1980,New Jersey,NJ,"Lynen, Kurt",middle class candidate,FALSE,3694,2975684
1980,New Jersey,NJ,"Hall, Gus",communist party use,FALSE,2555,2975684
1980,New Jersey,NJ,"Pulley, Andrew",socialist workers,FALSE,2198,2975684
1980,New Jersey,NJ,"McReynolds, David",socialist,FALSE,1973,2975684
1980,New Jersey,NJ,"Gahres, William """"Bill""""",down with lawyers,FALSE,1718,2975684
1980,New Jersey,NJ,"Griswold, Deirdre",workers world,FALSE,1288,2975684
1980,New Jersey,NJ,"Wendelken, Martin E.",independent,FALSE,923,2975684
1980,New Mexico,NM,"Reagan, Ronald",republican,FALSE,250779,456237
1980,New Mexico,NM,"Carter, Jimmy",democrat,FALSE,167826,456237
1980,New Mexico,NM,"Anderson, John B.",independent,FALSE,29459,456237
1980,New Mexico,NM,"Clark, Edward """"Ed""""",libertarian,FALSE,4365,456237
1980,New Mexico,NM,"Commoner, Barry",citizens,FALSE,2202,456237
1980,New Mexico,NM,"Bubar, Benjamin """"Ben""""",statesman,FALSE,1281,456237
1980,New Mexico,NM,"Pulley, Andrew",socialist workers,FALSE,325,456237
1980,New York,NY,"Carter, Jimmy",democrat,FALSE,2728372,6201959
1980,New York,NY,"Reagan, Ronald",republican,FALSE,2637700,6201959
1980,New York,NY,"Anderson, John B.",liberal party,FALSE,467801,6201959
1980,New York,NY,"Reagan, Ronald",conservative,FALSE,256131,6201959
1980,New York,NY,"Clark, Edward """"Ed""""",free libertarian,FALSE,52648,6201959
1980,New York,NY,"McCormack, Ellen",right-to-life,FALSE,24159,6201959
1980,New York,NY,"Commoner, Barry",citizens,FALSE,23186,6201959
1980,New York,NY,"Hall, Gus",communist party use,FALSE,7414,6201959
1980,New York,NY,"Deberry, Clifton",socialist workers,FALSE,2068,6201959
1980,New York,NY,"Griswold, Deirdre",workers world,FALSE,1416,6201959
1980,New York,NY,,,TRUE,1064,6201959
1980,North Carolina,NC,"Reagan, Ronald",republican,FALSE,915018,1855833
1980,North Carolina,NC,"Carter, Jimmy",democrat,FALSE,875635,1855833
1980,North Carolina,NC,"Anderson, John B.",independent,FALSE,52800,1855833
1980,North Carolina,NC,"Clark, Edward """"Ed""""",libertarian,FALSE,9677,1855833
1980,North Carolina,NC,"Commoner, Barry",citizens,FALSE,2287,1855833
1980,North Carolina,NC,"Deberry, Clifton",socialist workers,FALSE,416,1855833
1980,North Dakota,ND,"Reagan, Ronald",republican,FALSE,193695,301116
1980,North Dakota,ND,"Carter, Jimmy",democrat,FALSE,79189,301116
1980,North Dakota,ND,"Anderson, John B.",independent,FALSE,23640,301116
1980,North Dakota,ND,"Clark, Edward """"Ed""""",libertarian,FALSE,3743,301116
1980,North Dakota,ND,"McLain, Harley",natural people's league,FALSE,296,301116
1980,North Dakota,ND,"Greaves, Percy L, Jr.",american,FALSE,235,301116
1980,North Dakota,ND,"Hall, Gus",communist party use,FALSE,93,301116
1980,North Dakota,ND,"Deberry, Clifton",socialist workers,FALSE,89,301116
1980,North Dakota,ND,"McReynolds, David",socialist,FALSE,82,301116
1980,North Dakota,ND,"Bubar, Benjamin """"Ben""""",statesman,FALSE,54,301116
1980,Ohio,OH,"Reagan, Ronald",republican,FALSE,2206545,4283603
1980,Ohio,OH,"Carter, Jimmy",democrat,FALSE,1752414,4283603
1980,Ohio,OH,"Anderson, John B.",independent,FALSE,254472,4283603
1980,Ohio,OH,"Clark, Edward """"Ed""""",libertarian,FALSE,49033,4283603
1980,Ohio,OH,"Commoner, Barry",citizens,FALSE,8564,4283603
1980,Ohio,OH,"Hall, Gus",communist party use,FALSE,4729,4283603
1980,Ohio,OH,"Congress, Richard",socialist workers,FALSE,4029,4283603
1980,Ohio,OH,"Griswold, Deirdre",workers world,FALSE,3790,4283603
1980,Ohio,OH,"Bubar, Benjamin """"Ben""""",statesman,FALSE,27,4283603
1980,Oklahoma,OK,"Reagan, Ronald",republican,FALSE,695570,1149708
1980,Oklahoma,OK,"Carter, Jimmy",democrat,FALSE,402026,1149708
1980,Oklahoma,OK,"Anderson, John B.",independent,FALSE,38284,1149708
1980,Oklahoma,OK,"Clark, Edward """"Ed""""",libertarian,FALSE,13828,1149708
1980,Oregon,OR,"Reagan, Ronald",republican,FALSE,571044,1181516
1980,Oregon,OR,"Carter, Jimmy",democrat,FALSE,456890,1181516
1980,Oregon,OR,"Anderson, John B.",independent,FALSE,112389,1181516
1980,Oregon,OR,"Clark, Edward """"Ed""""",libertarian,FALSE,25838,1181516
1980,Oregon,OR,"Commoner, Barry",citizens,FALSE,13642,1181516
1980,Oregon,OR,,,TRUE,1713,1181516
1980,Pennsylvania,PA,"Reagan, Ronald",republican,FALSE,2261872,4561501
1980,Pennsylvania,PA,"Carter, Jimmy",democrat,FALSE,1937540,4561501
1980,Pennsylvania,PA,"Anderson, John B.",independent,FALSE,292921,4561501
1980,Pennsylvania,PA,"Clark, Edward """"Ed""""",libertarian,FALSE,33263,4561501
1980,Pennsylvania,PA,"Deberry, Clifton",socialist workers,FALSE,20291,4561501
1980,Pennsylvania,PA,"Commoner, Barry",citizens,FALSE,10430,4561501
1980,Pennsylvania,PA,"Hall, Gus",communist party use,FALSE,5184,4561501
1980,Rhode Island,RI,"Carter, Jimmy",democrat,FALSE,198342,415967
1980,Rhode Island,RI,"Reagan, Ronald",republican,FALSE,154793,415967
1980,Rhode Island,RI,"Anderson, John B.",independent,FALSE,59819,415967
1980,Rhode Island,RI,"Clark, Edward """"Ed""""",libertarian,FALSE,2458,415967
1980,Rhode Island,RI,"Hall, Gus",communist party use,FALSE,218,415967
1980,Rhode Island,RI,"McReynolds, David",socialist,FALSE,170,415967
1980,Rhode Island,RI,"Deberry, Clifton",socialist workers,FALSE,90,415967
1980,Rhode Island,RI,"Griswold, Deirdre",workers world,FALSE,77,415967
1980,South Carolina,SC,"Reagan, Ronald",republican,FALSE,439277,888258
1980,South Carolina,SC,"Carter, Jimmy",democrat,FALSE,428220,888258
1980,South Carolina,SC,"Anderson, John B.",independent,FALSE,13868,888258
1980,South Carolina,SC,"Clark, Edward """"Ed""""",libertarian,FALSE,4807,888258
1980,South Carolina,SC,"Rarick, John",american independent party,FALSE,2086,888258
1980,South Dakota,SD,"Reagan, Ronald",republican,FALSE,198343,327703
1980,South Dakota,SD,"Carter, Jimmy",democrat,FALSE,103855,327703
1980,South Dakota,SD,"Anderson, John B.",independent,FALSE,21431,327703
1980,South Dakota,SD,"Clark, Edward """"Ed""""",libertarian,FALSE,3824,327703
1980,South Dakota,SD,"Pulley, Andrew",socialist workers,FALSE,250,327703
1980,Tennessee,TN,"Reagan, Ronald",republican,FALSE,787761,1617616
1980,Tennessee,TN,"Carter, Jimmy",democrat,FALSE,783051,1617616
1980,Tennessee,TN,"Anderson, John B.",independent,FALSE,35991,1617616
1980,Tennessee,TN,"Clark, Edward """"Ed""""",libertarian,FALSE,7116,1617616
1980,Tennessee,TN,"Commoner, Barry",citizens,FALSE,1112,1617616
1980,Tennessee,TN,"Bubar, Benjamin """"Ben""""",statesman,FALSE,521,1617616
1980,Tennessee,TN,"McReynolds, David",socialist,FALSE,519,1617616
1980,Tennessee,TN,"Hall, Gus",communist party use,FALSE,503,1617616
1980,Tennessee,TN,"Deberry, Clifton",socialist workers,FALSE,490,1617616
1980,Tennessee,TN,"Griswold, Deirdre",workers world,FALSE,400,1617616
1980,Tennessee,TN,,,TRUE,152,1617616
1980,Texas,TX,"Reagan, Ronald",republican,FALSE,2510705,4541636
1980,Texas,TX,"Carter, Jimmy",democrat,FALSE,1881147,4541636
1980,Texas,TX,"Anderson, John B.",independent,FALSE,111613,4541636
1980,Texas,TX,"Clark, Edward """"Ed""""",libertarian,FALSE,37643,4541636
1980,Texas,TX,,,TRUE,528,4541636
1980,Utah,UT,"Reagan, Ronald",republican,FALSE,439687,604152
1980,Utah,UT,"Carter, Jimmy",democrat,FALSE,124266,604152
1980,Utah,UT,"Anderson, John B.",independent,FALSE,30284,604152
1980,Utah,UT,"Clark, Edward """"Ed""""",libertarian,FALSE,7156,604152
1980,Utah,UT,"Commoner, Barry",citizens,FALSE,1009,604152
1980,Utah,UT,"Greaves, Percy L, Jr.",american,FALSE,965,604152
1980,Utah,UT,"Rarick, John",american independent party,FALSE,522,604152
1980,Utah,UT,"Hall, Gus",communist party use,FALSE,139,604152
1980,Utah,UT,"Deberry, Clifton",socialist workers,FALSE,124,604152
1980,Vermont,VT,"Reagan, Ronald",republican,FALSE,94628,213299
1980,Vermont,VT,"Carter, Jimmy",democrat,FALSE,81952,213299
1980,Vermont,VT,"Anderson, John B.",independent,FALSE,31761,213299
1980,Vermont,VT,"Commoner, Barry",citizens,FALSE,2316,213299
1980,Vermont,VT,"Clark, Edward """"Ed""""",libertarian,FALSE,1900,213299
1980,Vermont,VT,,,TRUE,413,213299
1980,Vermont,VT,"McReynolds, David",socialist,FALSE,136,213299
